player,x,y
olmo,58.3,36.6
olmo,79.2,41.2
olmo,71.4,28.2
olmo,65.4,32.9
olmo,60.4,42.0
olmo,52.2,35.5
olmo,65.5,41.5
olmo,77.0,33.9
olmo,78.2,21.4
olmo,82.6,24.5
olmo,71.3,24.7
olmo,72.0,39.9
olmo,71.8,39.5
olmo,32.1,20.4
olmo,77.5,17.4
olmo,43.3,40.4
olmo,52.5,37.8
olmo,51.9,43.6
olmo,88.0,42.5
olmo,57.5,32.2
olmo,59.2,32.8
olmo,88.8,30.9
olmo,66.1,32.3
olmo,58.2,40.6
olmo,88.7,43.8
olmo,83.7,34.5
olmo,83.3,20.9
olmo,70.2,39.0
olmo,53.5,37.9
olmo,64.9,46.4
olmo,58.1,27.4
olmo,77.3,53.5
olmo,66.8,36.4
olmo,83.4,21.6
olmo,77.1,42.1
olmo,66.0,48.2
olmo,59.7,50.1
olmo,71.7,29.7
olmo,73.7,32.5
olmo,71.0,42.9
olmo,83.6,27.2
olmo,96.0,50.2
olmo,69.4,34.1
olmo,67.3,31.1
olmo,86.0,35.8
olmo,55.6,26.7
olmo,84.7,43.4
olmo,64.0,29.6
olmo,49.5,38.8
olmo,81.6,34.5
olmo,87.3,32.6
olmo,74.9,31.5
olmo,69.4,30.1
olmo,62.7,37.1
olmo,71.0,28.0
olmo,83.8,32.5
olmo,71.1,25.0
olmo,82.3,22.9
olmo,58.4,19.7
olmo,98.0,19.6
olmo,65.6,53.9
olmo,72.5,21.6
olmo,79.2,41.0
olmo,69.3,32.4
olmo,92.1,47.4
olmo,69.4,41.8
olmo,75.6,32.3
olmo,95.5,25.9
olmo,88.9,29.2
olmo,86.3,27.7
olmo,70.8,33.0
olmo,71.9,20.5
olmo,89.0,39.4
olmo,57.0,34.8
olmo,80.8,45.9
olmo,64.1,43.5
olmo,58.5,47.6
olmo,74.1,47.9
olmo,95.2,33.0
olmo,72.5,25.6
olmo,73.3,32.5
olmo,52.1,43.2
olmo,65.4,44.8
olmo,87.8,21.1
olmo,71.8,33.9
olmo,76.6,43.7
olmo,74.8,49.1
olmo,78.2,20.8
olmo,67.0,45.4
olmo,76.2,31.8
olmo,78.2,25.2
olmo,65.8,45.0
olmo,82.4,25.9
olmo,60.0,53.0
olmo,68.4,37.8
olmo,70.6,54.9
olmo,60.6,34.3
olmo,83.1,32.5
olmo,83.8,48.3
olmo,54.6,48.6
olmo,62.1,34.3
olmo,82.5,37.7
olmo,42.6,57.9
olmo,81.5,13.0
olmo,80.9,44.7
olmo,74.5,33.4
olmo,85.8,40.5
olmo,53.9,41.6
olmo,69.2,42.2
olmo,74.9,22.3
olmo,71.4,38.4
olmo,73.4,19.7
olmo,68.1,35.5
olmo,57.8,41.0
olmo,83.0,33.6
olmo,68.7,42.2
olmo,81.8,48.7
olmo,62.0,56.7
olmo,55.0,34.8
olmo,60.0,42.3
olmo,35.1,53.7
olmo,64.0,48.2
olmo,53.6,47.8
olmo,67.3,37.2
olmo,84.9,27.6
olmo,66.2,53.3
olmo,84.8,55.8
olmo,78.3,16.0
olmo,64.0,28.1
olmo,62.7,41.3
olmo,73.9,15.0
olmo,68.8,48.7
olmo,55.1,39.2
olmo,46.4,45.6
olmo,61.8,43.4
olmo,72.2,47.9
olmo,73.2,16.4
olmo,87.0,27.2
olmo,65.9,30.0
olmo,70.4,18.3
olmo,79.7,32.6
olmo,88.2,24.9
olmo,70.8,35.0
olmo,58.9,17.1
olmo,84.8,28.2
olmo,73.0,37.5
olmo,63.6,38.7
olmo,79.7,47.6
olmo,89.2,19.5
olmo,82.2,22.9
olmo,64.3,39.3
olmo,66.2,25.1
olmo,63.5,49.2
olmo,77.9,26.6
olmo,58.9,41.5
olmo,74.1,34.9
olmo,73.3,21.3
olmo,62.1,43.6
olmo,89.7,36.9
olmo,77.0,37.8
olmo,73.9,34.2
olmo,81.6,34.4
olmo,41.9,48.7
olmo,76.7,32.2
olmo,72.7,39.4
olmo,71.5,18.3
olmo,64.8,36.7
olmo,58.4,40.4
olmo,70.1,12.7
olmo,89.4,48.0
olmo,63.5,35.1
olmo,36.2,51.8
olmo,82.4,38.9
olmo,82.3,53.6
olmo,56.3,28.2
olmo,87.2,47.4
olmo,58.7,47.2
olmo,48.5,50.3
olmo,68.0,32.1
olmo,64.9,53.4
olmo,88.4,31.7
olmo,49.3,39.7
olmo,62.3,40.2
olmo,71.4,23.1
olmo,74.2,51.0
olmo,75.2,27.1
olmo,85.2,38.8
olmo,74.9,39.6
olmo,82.2,26.3
olmo,73.5,37.9
olmo,64.6,38.3
olmo,76.6,29.7
olmo,74.9,25.0
olmo,72.6,32.8
olmo,56.2,35.4
olmo,71.4,21.9
olmo,80.2,39.8
olmo,91.3,44.6
olmo,66.2,36.8
olmo,75.1,42.0
olmo,79.2,27.8
olmo,62.1,48.3
olmo,84.1,9.8
olmo,68.2,44.7
olmo,76.4,45.1
olmo,48.4,32.2
olmo,88.4,34.3
olmo,45.3,36.8
olmo,75.0,29.0
olmo,56.2,37.8
olmo,89.8,31.3
olmo,88.3,22.1
olmo,83.3,23.4
olmo,91.4,47.6
olmo,78.1,28.8
olmo,67.1,36.6
olmo,67.9,32.8
olmo,72.8,38.2
olmo,70.9,33.6
olmo,81.3,29.0
olmo,58.8,37.3
olmo,51.4,47.6
olmo,86.3,32.4
olmo,84.8,23.8
olmo,86.8,30.1
olmo,74.5,41.4
olmo,62.8,44.2
olmo,77.5,34.8
olmo,73.0,42.4
olmo,78.7,26.8
olmo,78.2,28.8
olmo,92.8,48.9
olmo,76.0,40.1
olmo,54.2,36.9
olmo,69.7,49.5
olmo,66.2,25.4
olmo,73.7,29.0
olmo,87.0,31.3
olmo,77.0,24.1
olmo,78.8,42.8
olmo,52.6,41.4
olmo,66.8,29.7
olmo,36.1,50.7
olmo,47.3,36.2
olmo,68.7,34.5
olmo,67.8,23.5
olmo,80.0,33.0
olmo,51.5,48.4
olmo,56.3,32.4
olmo,65.1,44.3
olmo,86.6,38.1
olmo,80.7,41.1
olmo,56.7,30.1
olmo,79.3,22.8
olmo,72.7,37.7
olmo,66.7,15.9
olmo,81.2,20.1
olmo,47.8,41.5
olmo,80.2,29.2
olmo,62.4,35.5
olmo,91.6,15.7
olmo,58.3,37.5
olmo,73.8,33.4
olmo,65.9,47.9
olmo,86.7,43.1
olmo,50.9,28.8
olmo,88.5,49.7
olmo,66.7,59.1
olmo,83.6,44.1
olmo,49.7,38.5
olmo,77.7,34.7
olmo,53.9,44.3
olmo,91.4,29.9
olmo,69.3,52.4
olmo,69.1,54.1
olmo,69.1,26.6
olmo,90.7,40.0
olmo,57.4,33.4
olmo,55.1,46.2
olmo,86.3,18.6
olmo,73.4,22.0
olmo,65.7,25.1
olmo,63.8,32.5
olmo,77.0,16.3
olmo,57.6,43.7
olmo,64.7,42.2
olmo,50.6,40.5
olmo,66.9,42.9
olmo,59.7,23.6
olmo,62.3,45.3
olmo,83.1,38.0
olmo,70.4,38.9
olmo,82.4,45.2
olmo,60.2,41.0
olmo,70.8,25.5
olmo,73.5,51.2
olmo,71.1,36.2
olmo,83.1,44.2
olmo,58.7,36.9
olmo,58.6,40.9
olmo,65.6,41.5
olmo,51.9,39.9
olmo,70.1,43.9
olmo,71.9,25.9
olmo,69.2,34.0
olmo,78.3,40.0
olmo,98.9,26.0
olmo,69.3,36.9
olmo,87.2,26.7
olmo,62.3,48.3
olmo,82.6,15.2
olmo,68.3,31.9
olmo,84.8,31.6
olmo,60.0,57.8
olmo,85.6,38.1
olmo,74.0,44.0
olmo,81.7,38.6
olmo,84.5,33.4
olmo,54.6,38.3
olmo,86.9,31.9
olmo,63.3,36.3
olmo,75.1,34.7
olmo,50.6,34.4
olmo,57.9,53.1
olmo,73.8,32.1
olmo,82.6,29.8
olmo,55.0,58.9
olmo,63.2,45.0
olmo,84.2,14.0
