player,x,y
Pedro Porro,95.1,46.7
Pedro Porro,65.7,65.9
Pedro Porro,54.6,55.9
Pedro Porro,77.1,50.4
Lamine Yamal,93.9,55.4
Lamine Yamal,100.5,52.8
Lamine Yamal,104.5,67.7
Lamine Yamal,84.4,62.0
Lamine Yamal,89.5,56.4
Lamine Yamal,78.3,45.9
Lamine Yamal,79.0,53.4
Lamine Yamal,74.2,65.5
Lamine Yamal,41.0,62.6
Lamine Yamal,88.8,56.6
Lamine Yamal,75.8,63.1
Lamine Yamal,92.4,52.0
Lamine Yamal,103.2,38.0
Lamine Yamal,47.4,61.2
Lamine Yamal,47.2,63.0
Lamine Yamal,82.3,47.9
Lamine Yamal,82.2,43.6
Lamine Yamal,83.1,42.8
Lamine Yamal,81.4,65.4
Lamine Yamal,94.0,61.8
Lamine Yamal,56.5,65.4
Lamine Yamal,94.7,59.7
Lamine Yamal,48.7,64.4
Lamine Yamal,52.3,62.3
Lamine Yamal,44.9,57.8
Lamine Yamal,58.1,64.7
Lamine Yamal,83.7,51.6
Lamine Yamal,86.7,46.6
Lamine Yamal,58.7,48.3
Lamine Yamal,74.8,52.0
Lamine Yamal,48.2,59.4
Lamine Yamal,83.6,58.6
Lamine Yamal,102.6,49.8
Lamine Yamal,89.8,58.5
Lamine Yamal,98.7,58.6
Lamine Yamal,79.0,42.2
Lamine Yamal,88.9,46.0
Lamine Yamal,73.3,53.4
Lamine Yamal,85.3,48.3
Lamine Yamal,85.5,53.2
Lamine Yamal,80.4,58.2
Lamine Yamal,84.3,52.8
Lamine Yamal,89.0,59.0
Lamine Yamal,83.2,61.3
Lamine Yamal,86.3,63.5
Lamine Yamal,82.8,62.4
Lamine Yamal,38.5,64.5
Lamine Yamal,18.2,46.3
Lamine Yamal,55.4,49.5
Lamine Yamal,74.9,62.4
Lamine Yamal,75.3,51.8
Lamine Yamal,78.9,57.8
Lamine Yamal,80.4,59.2
Lamine Yamal,81.4,18.7
Lamine Yamal,26.0,51.0
Unai Simón,13.9,32.1
Unai Simón,12.2,48.6
Unai Simón,15.1,42.3
Unai Simón,15.2,33.4
Unai Simón,8.3,32.7
Unai Simón,5.1,38.4
Unai Simón,9.1,40.6
Unai Simón,9.1,30.3
Unai Simón,2.7,65.3
Unai Simón,2.7,65.3
Unai Simón,5.7,47.6
Unai Simón,5.7,47.6
Unai Simón,8.5,31.9
Unai Simón,9.3,56.2
Unai Simón,22.2,32.7
Unai Simón,18.9,33.6
Unai Simón,21.5,33.2
Unai Simón,3.1,42.1
Unai Simón,3.1,42.3
Unai Simón,4.6,31.4
Unai Simón,22.7,46.2
Unai Simón,21.2,42.1
Unai Simón,11.8,30.1
Unai Simón,4.1,33.8
Unai Simón,7.2,33.6
Unai Simón,25.1,24.1
Unai Simón,12.1,42.0
Unai Simón,12.3,45.0
Unai Simón,12.1,40.8
Unai Simón,21.5,23.7
Unai Simón,8.2,32.9
Unai Simón,25.1,42.6
Unai Simón,24.0,34.4
Unai Simón,22.1,31.4
Unai Simón,6.8,30.3
Unai Simón,2.8,35.1
Unai Simón,8.1,34.2
Unai Simón,18.9,64.9
Unai Simón,23.1,30.8
Unai Simón,23.8,33.0
Unai Simón,4.0,27.5
Unai Simón,4.0,32.6
Unai Simón,4.0,32.6
Unai Simón,10.3,33.5
Unai Simón,6.7,32.9
Unai Simón,13.3,35.7
Unai Simón,1.1,12.3
Unai Simón,1.1,12.3
Unai Simón,2.8,27.4
Unai Simón,10.9,31.4
Pedri,79.4,54.4
Pedri,50.1,28.0
Pedri,56.4,24.6
Pedri,45.7,9.2
Pedri,71.5,19.7
Pedri,73.4,11.4
Pedri,80.1,18.5
Pedri,79.9,15.7
Pedri,75.4,19.2
Pedri,85.6,30.1
Pedri,56.1,22.9
Pedri,68.9,31.8
Pedri,77.5,17.5
Pedri,45.2,42.9
Pedri,90.7,24.4
Pedri,44.4,23.1
Pedri,55.2,23.4
Pedri,44.4,23.1
Pedri,81.6,1.3
Pedri,57.2,7.2
Pedri,56.7,23.2
Pedri,48.0,38.1
Pedri,79.0,3.6
Pedri,76.3,9.8
Pedri,76.4,11.6
Pedri,59.5,1.9
Pedri,78.0,34.8
Pedri,70.8,33.2
Pedri,71.6,29.6
Pedri,39.8,33.1
Pedri,64.8,24.1
Pedri,76.2,38.9
Pedri,39.8,42.8
Pedri,76.2,14.9
Pedri,76.0,35.1
Pedri,76.3,28.5
Pedri,81.9,11.8
Pedri,79.8,6.4
Pedri,68.9,46.0
Pedri,72.9,26.0
Pedri,87.0,39.7
Pedri,91.7,50.5
Pedri,84.5,48.3
Pedri,79.6,38.9
Pedri,76.3,41.1
Pedri,49.9,43.7
Pedri,34.7,21.3
Pedri,16.3,11.1
Pedri,15.9,10.4
Pedri,32.7,20.2
Pedri,69.0,34.2
Pedri,72.5,29.4
Pedri,81.9,25.7
Pedri,73.6,27.6
Pedri,79.6,48.1
Pedri,77.6,24.8
Pedri,79.6,36.1
Pedri,79.0,22.5
Pedri,77.9,27.3
Pedri,17.0,34.3
Pedri,69.3,12.3
Pedri,86.6,16.2
Pedri,45.5,24.4
Pedri,62.6,23.3
Pedri,69.1,33.4
Pedri,79.0,30.3
Pedri,60.2,20.7
Pedri,67.1,9.1
Pedri,68.4,10.8
Pedri,45.7,16.9
Pedri,73.8,14.8
Pedri,34.0,7.4
Pedri,40.0,7.7
Pedri,59.3,17.3
Pedri,66.7,19.5
Pedri,73.1,25.7
Pedri,79.4,35.4
Pedri,86.7,22.3
Pedri,71.0,49.7
Pedri,73.6,53.5
Pedri,61.6,8.3
Pedri,69.4,49.9
Pedri,75.7,52.1
Pedri,62.1,45.4
Pedri,29.2,20.1
Pedri,54.7,38.3
Pedri,45.3,22.1
Pedri,54.2,19.3
Pedri,56.5,30.3
Pedri,91.9,7.5
Pedri,81.1,7.7
Dani Olmo,66.5,6.8
Dani Olmo,64.1,4.5
Dani Olmo,48.1,43.6
Dani Olmo,77.2,27.7
Dani Olmo,85.0,44.8
Dani Olmo,75.4,54.7
Dani Olmo,22.6,14.1
Dani Olmo,55.7,48.5
Dani Olmo,62.6,58.1
Dani Olmo,70.7,59.2
Dani Olmo,67.4,49.7
Dani Olmo,72.1,26.2
Dani Olmo,63.5,12.0
Dani Olmo,59.0,3.7
Dani Olmo,92.8,44.0
Dani Olmo,37.5,51.8
Dani Olmo,97.9,29.6
Dani Olmo,41.8,59.9
Dani Olmo,41.8,59.9
Dani Olmo,41.9,57.3
Dani Olmo,49.3,59.7
Dani Olmo,33.8,49.5
Dani Olmo,78.9,28.8
Dani Olmo,78.0,26.2
Dani Olmo,82.7,30.1
Dani Olmo,83.7,35.7
Dani Olmo,84.3,34.3
Dani Olmo,42.8,53.4
Dani Olmo,75.6,44.5
Dani Olmo,81.4,43.9
Dani Olmo,44.7,43.0
Dani Olmo,78.2,38.0
Dani Olmo,69.1,11.8
Dani Olmo,69.9,11.9
Dani Olmo,81.5,32.3
Dani Olmo,87.1,43.3
Dani Olmo,80.4,48.8
Dani Olmo,43.1,20.5
Dani Olmo,68.3,50.9
Dani Olmo,65.8,55.2
Dani Olmo,60.6,50.5
Dani Olmo,67.6,52.5
Dani Olmo,45.8,31.9
Dani Olmo,67.3,57.4
Dani Olmo,49.5,60.7
Dani Olmo,70.8,50.9
Dani Olmo,60.6,22.3
Dani Olmo,54.2,48.9
Dani Olmo,66.6,21.3
Dani Olmo,67.3,54.1
Dani Olmo,78.7,55.0
Dani Olmo,86.6,9.0
Dani Olmo,57.2,61.6
Dani Olmo,45.8,65.5
Dani Olmo,61.2,56.8
Dani Olmo,49.5,19.3
Dani Olmo,58.8,27.1
Yéremi Pino,81.5,67.1
Yéremi Pino,57.4,66.4
Yéremi Pino,72.2,52.1
Yéremi Pino,75.7,38.0
Yéremi Pino,58.0,63.7
Yéremi Pino,74.6,64.3
Yéremi Pino,77.5,60.3
Yéremi Pino,66.2,56.6
Yéremi Pino,63.2,54.8
Yéremi Pino,86.6,43.9
Yéremi Pino,69.7,63.5
Yéremi Pino,71.2,63.7
Yéremi Pino,74.3,50.1
Yéremi Pino,95.4,3.4
Yéremi Pino,88.7,55.9
Yéremi Pino,86.3,48.9
Yéremi Pino,65.9,53.7
Yéremi Pino,12.3,63.7
Yéremi Pino,36.9,38.1
Yéremi Pino,59.2,23.1
Yéremi Pino,40.4,53.5
Yéremi Pino,37.2,48.9
Yéremi Pino,99.2,34.3
Yéremi Pino,76.3,59.4
Yéremi Pino,85.7,59.8
Yéremi Pino,76.1,63.3
Yéremi Pino,63.5,63.7
Yéremi Pino,74.5,63.7
Ferran Torres,72.8,28.0
Ferran Torres,66.3,40.3
Ferran Torres,62.3,62.2
Ferran Torres,92.9,40.1
Ferran Torres,56.6,28.9
Ferran Torres,94.1,45.9
Ferran Torres,95.1,44.6
Ferran Torres,92.5,24.6
Ferran Torres,45.7,8.3
Ferran Torres,46.1,42.7
Ferran Torres,82.6,19.1
Ferran Torres,41.6,28.1
Nico Williams,32.8,8.0
Nico Williams,61.2,11.4
Nico Williams,83.7,7.7
Nico Williams,98.2,7.5
Nico Williams,100.1,24.6
Nico Williams,104.5,0.3
Nico Williams,37.4,18.9
Nico Williams,70.1,17.8
Nico Williams,73.8,4.7
Nico Williams,69.2,0.0
Nico Williams,46.1,3.0
Nico Williams,50.0,13.5
Nico Williams,34.7,6.0
Nico Williams,46.6,4.3
Nico Williams,36.7,14.1
Nico Williams,40.4,14.3
Nico Williams,88.6,11.2
Nico Williams,49.0,35.5
Nico Williams,39.1,5.8
Nico Williams,26.3,2.6
Nico Williams,95.9,11.7
Nico Williams,69.4,2.4
Mikel Merino,64.9,16.2
Mikel Merino,46.0,14.1
Mikel Merino,46.0,14.1
Mikel Merino,65.0,18.7
Mikel Merino,38.6,47.5
Mikel Merino,54.8,45.3
Mikel Merino,39.2,9.6
Mikel Merino,26.2,66.2
Mikel Merino,66.8,58.2
Mikel Merino,63.2,51.6
Mikel Merino,72.7,48.6
Mikel Merino,96.4,64.9
Mikel Merino,93.7,66.9
Mikel Merino,72.1,33.1
Mikel Merino,72.6,31.3
Mikel Merino,47.1,52.3
Mikel Merino,71.0,9.5
Mikel Merino,76.9,10.3
Mikel Merino,76.9,53.2
Mikel Merino,76.9,53.2
Mikel Merino,48.4,44.4
Mikel Merino,62.2,56.1
Mikel Merino,82.7,48.7
Mikel Merino,89.1,48.7
Fabián Ruiz,37.3,22.1
Fabián Ruiz,37.5,23.0
Fabián Ruiz,37.4,21.5
Fabián Ruiz,24.7,12.3
Fabián Ruiz,19.9,23.4
Fabián Ruiz,62.4,18.3
Fabián Ruiz,56.7,19.5
Fabián Ruiz,60.1,22.5
Fabián Ruiz,57.6,24.6
Fabián Ruiz,65.1,50.9
Fabián Ruiz,38.9,25.0
Fabián Ruiz,72.5,4.9
Fabián Ruiz,47.1,29.4
Fabián Ruiz,44.4,48.8
Fabián Ruiz,42.8,48.1
Fabián Ruiz,46.3,31.4
Fabián Ruiz,47.5,19.7
Fabián Ruiz,49.5,21.7
Fabián Ruiz,58.6,11.1
Fabián Ruiz,57.1,23.4
Fabián Ruiz,60.9,52.6
Fabián Ruiz,86.3,49.2
Fabián Ruiz,32.5,14.9
Fabián Ruiz,47.4,29.9
Fabián Ruiz,55.7,16.0
Fabián Ruiz,61.9,43.9
Fabián Ruiz,89.5,57.1
Fabián Ruiz,60.0,49.2
Fabián Ruiz,90.1,62.4
Mikel Oyarzabal,52.3,33.7
Mikel Oyarzabal,37.6,48.0
Mikel Oyarzabal,38.2,47.8
Mikel Oyarzabal,96.4,18.9
Mikel Oyarzabal,102.9,22.5
Mikel Oyarzabal,55.5,41.7
Mikel Oyarzabal,55.5,41.7
Mikel Oyarzabal,53.4,38.0
Mikel Oyarzabal,2.7,31.9
Mikel Oyarzabal,78.1,16.4
Mikel Oyarzabal,48.2,37.7
Mikel Oyarzabal,92.9,33.0
Mikel Oyarzabal,94.1,25.4
Mikel Oyarzabal,79.2,26.2
Mikel Oyarzabal,73.7,15.7
Mikel Oyarzabal,69.2,25.7
Mikel Oyarzabal,57.9,53.3
Mikel Oyarzabal,60.8,54.1
Mikel Oyarzabal,61.0,29.7
Mikel Oyarzabal,66.4,11.9
Mikel Oyarzabal,49.3,36.4
Mikel Oyarzabal,59.9,33.0
Mikel Oyarzabal,103.3,17.0
Mikel Oyarzabal,66.7,27.7
Mikel Oyarzabal,59.9,19.1
Mikel Oyarzabal,72.0,26.6
Mikel Oyarzabal,34.1,28.8
Mikel Oyarzabal,48.0,29.8
Mikel Oyarzabal,45.7,64.7
Mikel Oyarzabal,61.5,7.8
Mikel Oyarzabal,59.9,7.4
Mikel Oyarzabal,60.1,4.2
Mikel Oyarzabal,46.4,45.1
Mikel Oyarzabal,79.6,42.3
Mikel Oyarzabal,79.0,29.5
Mikel Oyarzabal,61.5,26.7
Mikel Oyarzabal,75.8,27.7
Rodri,49.5,22.9
Rodri,28.6,34.1
Rodri,67.3,58.6
Rodri,71.2,62.6
Rodri,78.7,18.5
Rodri,77.9,18.0
Rodri,78.8,18.7
Rodri,36.3,23.6
Rodri,37.2,45.1
Rodri,45.6,25.9
Rodri,24.8,28.5
Rodri,48.6,6.0
Rodri,62.9,5.4
Rodri,48.1,30.1
Rodri,58.7,31.0
Rodri,39.6,37.0
Rodri,39.9,30.3
Rodri,36.6,34.1
Rodri,26.7,47.0
Rodri,35.5,42.3
Rodri,72.2,42.0
Rodri,72.2,42.0
Rodri,77.8,38.5
Rodri,50.3,21.0
Rodri,57.9,18.1
Rodri,61.5,27.0
Rodri,59.3,23.6
Rodri,47.5,46.5
Rodri,58.3,45.5
Rodri,73.0,18.9
Rodri,64.2,15.8
Rodri,63.9,19.5
Rodri,15.1,23.0
Rodri,18.7,2.9
Rodri,46.8,20.9
Rodri,35.8,26.6
Rodri,54.1,30.1
Rodri,63.9,24.8
Rodri,63.9,24.8
Rodri,31.9,44.5
Rodri,48.6,44.5
Rodri,56.4,23.4
Rodri,70.4,35.4
Rodri,57.4,39.6
Rodri,55.9,39.7
Rodri,62.0,23.4
Rodri,68.3,41.8
Rodri,66.4,41.8
Rodri,69.3,24.8
Rodri,76.6,14.1
Rodri,73.3,17.0
Rodri,31.5,50.6
Rodri,35.0,14.5
Rodri,34.7,20.2
Rodri,41.0,19.4
Rodri,57.0,13.1
Rodri,58.0,28.3
Rodri,59.6,24.2
Rodri,32.4,52.0
Rodri,26.0,54.0
Rodri,45.8,21.3
Rodri,56.0,35.1
Rodri,49.5,38.7
Rodri,13.5,58.9
Rodri,19.1,60.7
Rodri,44.3,21.0
Rodri,61.0,14.7
Rodri,62.1,4.7
Rodri,34.5,5.1
Rodri,39.5,7.6
Rodri,32.0,14.1
Rodri,30.4,9.2
Rodri,31.6,14.4
Rodri,23.9,17.3
Rodri,22.0,14.8
Rodri,11.9,11.3
Rodri,35.6,49.3
Rodri,35.6,61.2
Rodri,29.8,62.0
Rodri,3.8,34.5
Rodri,44.9,35.5
Rodri,31.6,46.5
Rodri,29.5,26.4
Rodri,29.5,26.4
Rodri,37.9,22.7
Rodri,33.4,34.3
Rodri,48.6,38.3
Rodri,64.8,10.4
Rodri,47.4,48.8
Rodri,43.5,49.1
Rodri,34.0,50.2
Rodri,41.4,48.3
Rodri,32.2,39.6
Rodri,41.1,18.1
Rodri,42.8,15.7
Rodri,42.8,15.7
Rodri,58.1,15.3
Rodri,56.7,48.4
Rodri,24.4,30.0
Rodri,62.3,17.8
Rodri,31.3,29.6
Rodri,13.9,37.4
Rodri,25.3,33.3
Rodri,33.3,22.5
Rodri,13.1,51.0
Rodri,65.5,43.7
Rodri,62.9,26.9
Rodri,62.9,27.5
Rodri,47.0,34.1
Rodri,22.0,23.4
Rodri,55.0,26.9
Rodri,59.4,22.9
Rodri,72.9,46.5
Rodri,40.0,29.3
Rodri,32.4,35.4
Rodri,54.1,42.2
Rodri,37.4,33.7
Rodri,41.9,42.4
Rodri,21.7,43.2
Rodri,71.3,11.8
Rodri,71.3,11.3
Rodri,16.5,58.2
Rodri,34.3,38.3
Rodri,49.7,36.8
Rodri,35.9,25.5
Rodri,28.6,17.1
Rodri,22.9,32.2
Rodri,53.3,21.4
Rodri,22.2,52.1
Rodri,59.1,25.0
Rodri,57.8,23.4
Pau Cubarsí,41.4,49.3
Pau Cubarsí,24.3,51.4
Pau Cubarsí,24.3,51.4
Pau Cubarsí,51.0,45.9
Pau Cubarsí,48.6,46.3
Pau Cubarsí,47.4,37.3
Pau Cubarsí,32.4,42.8
Pau Cubarsí,32.4,42.8
Pau Cubarsí,12.6,52.0
Pau Cubarsí,44.8,43.8
Pau Cubarsí,37.9,42.0
Pau Cubarsí,49.0,44.7
Pau Cubarsí,21.6,43.8
Pau Cubarsí,37.7,32.2
Pau Cubarsí,43.0,43.4
Pau Cubarsí,33.7,50.2
Pau Cubarsí,6.7,45.9
Pau Cubarsí,28.0,46.8
Pau Cubarsí,55.6,35.5
Pau Cubarsí,58.7,38.2
Pau Cubarsí,68.9,44.1
Pau Cubarsí,97.3,30.2
Pau Cubarsí,39.8,26.0
Pau Cubarsí,31.1,26.3
Pau Cubarsí,48.4,35.5
Pau Cubarsí,49.4,37.5
Pau Cubarsí,56.6,38.5
Pau Cubarsí,59.9,47.2
Pau Cubarsí,51.4,44.3
Pau Cubarsí,70.7,48.4
Pau Cubarsí,58.9,55.5
Pau Cubarsí,100.7,38.2
Pau Cubarsí,65.0,39.7
Pau Cubarsí,37.4,42.0
Pau Cubarsí,57.4,37.3
Pau Cubarsí,56.0,37.8
Pau Cubarsí,47.2,37.2
Pau Cubarsí,47.2,37.2
Pau Cubarsí,64.1,47.2
Pau Cubarsí,66.3,42.7
Pau Cubarsí,56.5,31.2
Pau Cubarsí,48.7,32.6
Pau Cubarsí,17.8,37.3
Pau Cubarsí,38.1,40.8
Pau Cubarsí,49.0,46.1
Pau Cubarsí,51.0,47.4
Pau Cubarsí,48.6,43.9
Pau Cubarsí,13.8,46.3
Pau Cubarsí,30.7,47.2
Pau Cubarsí,56.3,39.8
Pau Cubarsí,56.0,45.5
Pau Cubarsí,65.5,48.4
Pau Cubarsí,26.9,56.9
Pau Cubarsí,57.4,47.2
Pau Cubarsí,62.2,44.0
Pau Cubarsí,72.6,42.9
Pau Cubarsí,12.6,40.6
Pau Cubarsí,26.1,31.3
Pau Cubarsí,49.0,34.2
Pau Cubarsí,41.3,23.2
Pau Cubarsí,42.0,38.8
Pau Cubarsí,10.9,47.8
Pau Cubarsí,28.5,46.5
Pau Cubarsí,40.0,50.0
Pau Cubarsí,9.0,43.4
Pau Cubarsí,37.5,39.0
Pau Cubarsí,36.3,40.5
Pau Cubarsí,33.6,43.8
Pau Cubarsí,8.8,63.9
Pau Cubarsí,25.4,46.7
Pau Cubarsí,7.4,23.0
Pau Cubarsí,25.6,34.2
Pau Cubarsí,35.9,47.6
Pau Cubarsí,13.0,46.6
Pau Cubarsí,24.1,30.7
Pau Cubarsí,27.9,22.3
Pau Cubarsí,27.9,22.3
Pau Cubarsí,17.6,36.1
Pau Cubarsí,12.0,48.3
Pau Cubarsí,29.4,50.7
Pau Cubarsí,26.1,57.3
Pau Cubarsí,35.8,52.7
Pau Cubarsí,28.7,47.1
Pau Cubarsí,21.3,43.8
Pau Cubarsí,49.3,40.1
Pau Cubarsí,26.5,48.7
Pau Cubarsí,36.0,41.4
Pau Cubarsí,36.0,41.4
Pau Cubarsí,21.6,44.6
Pau Cubarsí,11.5,56.3
Pau Cubarsí,9.9,57.2
Pau Cubarsí,48.3,37.7
Pau Cubarsí,42.1,35.9
Pau Cubarsí,41.6,44.7
Pau Cubarsí,37.3,34.2
Pau Cubarsí,34.5,45.3
Pau Cubarsí,25.3,40.2
Pau Cubarsí,23.8,35.4
Pau Cubarsí,21.6,48.9
Pau Cubarsí,10.8,49.3
Pau Cubarsí,32.2,39.3
Pau Cubarsí,30.6,35.2
Pau Cubarsí,29.1,18.8
Pau Cubarsí,65.0,36.8
Pau Cubarsí,32.1,44.1
Pau Cubarsí,32.1,44.1
Pau Cubarsí,19.4,34.5
Pau Cubarsí,40.0,23.4
Marcos Llorente,40.3,63.5
Marcos Llorente,80.0,63.0
Marcos Llorente,20.3,64.9
Marcos Llorente,40.9,61.4
Marcos Llorente,36.0,43.0
Marcos Llorente,19.4,56.1
Marcos Llorente,65.6,63.7
Marcos Llorente,54.4,56.9
Marcos Llorente,64.5,61.2
Marcos Llorente,18.9,49.5
Marcos Llorente,32.5,61.2
Marcos Llorente,26.0,48.8
Marcos Llorente,62.6,55.1
Marcos Llorente,46.2,58.9
Marcos Llorente,68.8,68.0
Marcos Llorente,69.0,64.5
Marcos Llorente,63.2,62.6
Marcos Llorente,58.8,46.9
Marcos Llorente,85.7,56.5
Marcos Llorente,7.1,49.7
Marcos Llorente,7.1,49.7
Marcos Llorente,64.1,65.7
Marcos Llorente,35.8,60.5
Marcos Llorente,38.5,60.5
Marcos Llorente,73.5,65.1
Marcos Llorente,31.9,58.6
Marcos Llorente,48.7,48.1
Marcos Llorente,56.9,50.7
Marcos Llorente,44.4,63.0
Marcos Llorente,46.6,61.8
Marcos Llorente,92.1,61.6
Marcos Llorente,98.1,64.1
Marcos Llorente,43.4,57.9
Marcos Llorente,36.0,63.0
Marcos Llorente,47.2,61.0
Marcos Llorente,6.2,58.3
Marcos Llorente,5.9,61.2
Marcos Llorente,1.6,59.9
Marcos Llorente,26.6,68.0
Marcos Llorente,31.0,61.4
Marcos Llorente,22.5,46.0
Marcos Llorente,43.9,65.1
Marcos Llorente,31.5,61.6
Marcos Llorente,41.9,52.4
Marcos Llorente,42.1,63.8
Marcos Llorente,22.0,53.3
Marcos Llorente,24.3,40.2
Marcos Llorente,26.8,57.4
Marcos Llorente,36.8,62.6
Marcos Llorente,33.3,65.3
Marcos Llorente,45.6,62.6
Marcos Llorente,19.4,47.4
Marcos Llorente,58.2,57.8
Marcos Llorente,57.9,50.9
Marcos Llorente,42.9,57.1
Marcos Llorente,44.4,61.6
Marcos Llorente,43.9,59.5
Marcos Llorente,31.2,68.0
Marcos Llorente,31.1,62.6
Marcos Llorente,11.4,58.0
Marcos Llorente,11.3,53.4
Marcos Llorente,9.9,57.8
Marcos Llorente,14.5,59.7
Marcos Llorente,12.4,58.0
Marcos Llorente,12.4,58.0
Marcos Llorente,56.9,49.3
Marcos Llorente,47.3,58.3
Marcos Llorente,36.9,51.8
Marcos Llorente,70.6,52.6
Marcos Llorente,36.0,43.2
Marcos Llorente,58.7,22.5
Marcos Llorente,33.6,58.0
Marcos Llorente,18.8,37.2
Marcos Llorente,30.3,57.8
Marcos Llorente,24.8,39.0
Marcos Llorente,47.3,57.2
Marcos Llorente,4.9,57.2
Unai Simón,8.1,51.6
Unai Simón,9.9,44.0
Unai Simón,12.4,47.8
Unai Simón,7.8,37.7
Unai Simón,9.8,34.0
Unai Simón,9.8,34.0
Unai Simón,14.4,26.1
Unai Simón,12.1,30.3
Unai Simón,14.7,32.6
Unai Simón,17.8,30.2
Unai Simón,13.4,38.3
Unai Simón,39.6,27.5
Unai Simón,26.0,27.7
Unai Simón,6.9,30.5
Unai Simón,1.9,31.6
Unai Simón,13.2,35.7
Unai Simón,25.1,34.0
Unai Simón,4.1,34.7
Unai Simón,7.5,46.7
Unai Simón,14.7,49.3
Unai Simón,14.7,47.4
Unai Simón,3.5,31.0
Unai Simón,18.9,32.6
Unai Simón,8.3,39.3
Unai Simón,13.2,32.4
Unai Simón,11.6,30.5
Unai Simón,8.9,30.3
Unai Simón,3.8,32.9
Unai Simón,18.9,33.8
Unai Simón,11.5,37.1
Unai Simón,1.1,34.9
Unai Simón,3.1,34.1
Unai Simón,9.6,33.1
Unai Simón,10.3,32.1
Unai Simón,8.7,31.0
Unai Simón,9.3,31.2
Unai Simón,19.3,9.2
Unai Simón,13.8,19.3
Unai Simón,10.4,36.1
Unai Simón,10.1,33.7
Unai Simón,11.4,38.0
Unai Simón,11.7,38.5
Unai Simón,7.8,33.7
Unai Simón,12.3,34.3
Unai Simón,31.6,35.4
Unai Simón,13.8,46.3
Unai Simón,2.3,27.7
Unai Simón,2.3,27.7
Unai Simón,12.6,29.2
Unai Simón,12.6,25.1
Unai Simón,14.1,31.5
Unai Simón,8.2,34.7
Unai Simón,3.2,34.7
Unai Simón,4.0,32.8
Unai Simón,2.0,38.0
Unai Simón,11.8,33.5
Unai Simón,9.6,30.2
Unai Simón,13.8,35.6
Unai Simón,11.1,31.0
Unai Simón,9.8,36.4
Unai Simón,9.8,32.1
Unai Simón,13.5,30.8
Unai Simón,13.7,31.0
Unai Simón,9.1,32.9
Unai Simón,0.5,37.3
Unai Simón,0.0,39.0
Unai Simón,17.8,31.7
Unai Simón,1.7,34.5
Unai Simón,2.6,35.7
Unai Simón,12.9,32.6
Unai Simón,13.4,25.0
Unai Simón,4.2,39.7
Unai Simón,13.9,34.2
Marc Cucurella,28.5,16.8
Marc Cucurella,43.9,55.1
Marc Cucurella,58.1,12.5
Marc Cucurella,28.9,42.0
Marc Cucurella,39.9,4.9
Marc Cucurella,37.4,2.9
Marc Cucurella,58.4,5.0
Marc Cucurella,13.3,28.5
Marc Cucurella,60.5,17.8
Marc Cucurella,65.0,19.1
Marc Cucurella,58.1,6.2
Marc Cucurella,95.1,0.0
Marc Cucurella,78.5,19.2
Marc Cucurella,78.5,19.2
Marc Cucurella,20.5,2.5
Marc Cucurella,23.6,0.0
Marc Cucurella,43.0,19.2
Marc Cucurella,40.3,12.1
Marc Cucurella,63.3,3.7
Marc Cucurella,58.2,19.3
Marc Cucurella,66.0,17.8
Marc Cucurella,74.5,6.4
Marc Cucurella,41.4,4.0
Marc Cucurella,40.0,5.0
Marc Cucurella,40.1,4.5
Marc Cucurella,33.0,7.7
Marc Cucurella,33.0,7.7
Marc Cucurella,56.4,8.3
Marc Cucurella,27.1,22.0
Marc Cucurella,23.8,5.6
Marc Cucurella,45.4,10.0
Marc Cucurella,36.0,6.6
Marc Cucurella,68.1,6.0
Marc Cucurella,70.4,3.6
Marc Cucurella,21.4,5.8
Marc Cucurella,39.4,5.2
Marc Cucurella,62.0,7.2
Marc Cucurella,41.6,18.4
Marc Cucurella,39.9,4.7
Marc Cucurella,3.7,0.0
Marc Cucurella,66.5,4.4
Marc Cucurella,46.1,19.0
Marc Cucurella,46.0,6.8
Marc Cucurella,69.2,5.4
Marc Cucurella,23.6,1.6
Marc Cucurella,27.9,7.1
Marc Cucurella,37.3,2.0
Marc Cucurella,9.8,0.0
Marc Cucurella,41.4,5.1
Marc Cucurella,25.9,8.6
Marc Cucurella,35.0,3.0
Marc Cucurella,30.0,2.4
Marc Cucurella,15.1,0.0
Marc Cucurella,21.6,1.7
Marc Cucurella,59.9,12.5
Marc Cucurella,13.6,14.9
Marc Cucurella,18.9,13.1
Marc Cucurella,41.8,0.0
Álex Baena,35.6,1.8
Álex Baena,104.5,0.3
Álex Baena,79.8,22.3
Álex Baena,45.4,3.8
Álex Baena,104.5,67.7
Álex Baena,47.2,15.5
Álex Baena,49.2,4.5
Álex Baena,75.7,38.8
Álex Baena,82.8,3.2
Álex Baena,63.1,7.7
Álex Baena,25.8,32.8
Álex Baena,23.5,30.6
Álex Baena,104.5,67.7
Álex Baena,75.5,7.5
Álex Baena,82.3,23.0
Álex Baena,104.5,0.3
Álex Baena,89.0,0.0
Álex Baena,32.9,16.6
Álex Baena,32.9,16.6
Álex Baena,101.7,2.6
Álex Baena,47.5,12.3
Álex Baena,75.6,11.2
Álex Baena,39.8,7.9
Álex Baena,26.8,20.6
Álex Baena,63.5,8.3
Álex Baena,85.4,6.0
Álex Baena,66.5,6.4
Álex Baena,56.6,10.7
Álex Baena,47.6,2.0
Álex Baena,38.9,4.7
Álex Baena,39.0,5.4
